id,first_name,name,nationality,club_name,position1,position2,position3,tm_url,national_team
,Aleksandr,Sobolev,ru,Spartak Moskva,Pc,,,https://www.transfermarkt.com/aleksandr-sobolev/profil/spieler/464259,TRUE
961,Daniel,Bachmann,at,Watford,Por,,,https://www.transfermarkt.com/daniel-bachmann/profil/spieler/120186,TRUE
2012,Pavao,Pervan,at,Wolfsburg,Por,,,https://www.transfermarkt.com/pavao-pervan/profil/spieler/51977,TRUE
1578,Aleksandar,Dragovic,at,Bayer Leverkusen,Dc,,,https://www.transfermarkt.com/aleksandar-dragovic/profil/spieler/59032,TRUE
1701,Martin,Hinteregger,at,Eintracht,Dc,,,https://www.transfermarkt.com/martin-hinteregger/profil/spieler/85789,TRUE
1728,Philipp,Lienhart,at,Freiburg,Dc,,,https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657,TRUE
1993,Marco,Friedl,at,Werder Bremen,Dc,Ds,,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,TRUE
1793,Stefan,Posch,at,Hoffenheim,Dc,Dd,,https://www.transfermarkt.com/stefan-posch/profil/spieler/223974,TRUE
1674,Stefan,Lainer,at,Borussia Mbach,Dd,E,,https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791,TRUE
1610,David,Alaba,at,Bayern Munchen,Dc,Ds,,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,TRUE
1967,Christopher,Trimmel,at,Union Berlin,Dd,E,,https://www.transfermarkt.com/christopher-trimmel/profil/spieler/75921,TRUE
1709,Stefan,Ilsanker,at,Eintracht,M,,,https://www.transfermarkt.com/stefan-ilsanker/profil/spieler/40074,TRUE
1888,Konrad,Laimer,at,RB Leipzig,M,C,,https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,TRUE
1587,Julian,Baumgartlinger,at,Bayer Leverkusen,M,,,https://www.transfermarkt.com/julian-baumgartlinger/profil/spieler/34787,TRUE
2030,Xaver,Schlager,at,Wolfsburg,C,,,https://www.transfermarkt.com/xaver-schlager/profil/spieler/223979,TRUE
1796,Florian,Grillitsch,at,Hoffenheim,C,T,,https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736,TRUE
847,Valentino,Lazaro,at,Borussia Mbach,E,W,,https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368,TRUE
1797,Christoph,Baumgartner,at,Hoffenheim,C,T,,https://www.transfermarkt.com/christoph-baumgartner/profil/spieler/324278,TRUE
1881,Marcel,Sabitzer,at,RB Leipzig,T,W,,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,TRUE
1915,Alessandro,Schopf,at,Schalke 04,T,W,,https://www.transfermarkt.com/alessandro-schopf/profil/spieler/118397,TRUE
1955,Sasa,Kalajdzic,at,Stuttgart,Pc,,,https://www.transfermarkt.com/sasa-kalajdzic/profil/spieler/369567,TRUE
1866,Karim,Onisiwo,at,Mainz 05,Pc,,,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,TRUE
1568,Michael,Gregoritsch,at,Augsburg,A,,,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,TRUE
,Alexander,Schlager,at,LASK,Por,,,https://www.transfermarkt.com/alexander-schlager/profil/spieler/186374,TRUE
,Andreas,Ulmer,at,RB Salzburg,Ds,E,,https://www.transfermarkt.com/andreas-ulmer/profil/spieler/31196,TRUE
,Louis,Schaub,at,Luzern,T,W,,https://www.transfermarkt.com/louis-schaub/profil/spieler/147485,TRUE
,Marko,Arnautovic,at,Shanghai Port,Pc,,,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,TRUE
698,Maarten,Stekelenburg,nl,Ajax,Por,,,https://www.transfermarkt.com/maarten-stekelenburg/profil/spieler/4311,TRUE
849,Tim,Krul,nl,Norwich,Por,,,https://www.transfermarkt.com/tim-krul/profil/spieler/33027,TRUE
576,Nathan,Ake,nl,Manchester City,Dc,Ds,,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,TRUE
679,Patrick,van Aanholt,nl,Crystal Palace,Ds,E,,https://www.transfermarkt.com/patrick-van-aanholt/profil/spieler/52119,TRUE
1027,Joel,Veltman,nl,Brighton,Dc,,,https://www.transfermarkt.ru/joel-veltman/profil/spieler/111195,TRUE
1151,Donny,van de Beek,nl,Manchester United,C,T,,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,TRUE
755,Georginio,Wijnaldum,nl,Liverpool,C,,,https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499,TRUE
155,Stefan,De Vrij,nl,Inter,Dc,,,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,TRUE
28,Matthijs,De Ligt,nl,Juventus,Dc,,,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,TRUE
190,Marten,De Roon,nl,Atalanta,M,C,,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,TRUE
2034,Wout,Weghorst,nl,Wolfsburg,Pc,,,https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645,TRUE
,Marco,Bizot,nl,AZ Alkmaar,Por,,,https://www.transfermarkt.com/marco-bizot/profil/spieler/124884,TRUE
,Daley,Blind,nl,Ajax,Dc,Ds,,https://www.transfermarkt.com/daley-blind/profil/spieler/12282,TRUE
,Denzel,Dumfries,nl,PSV Eindhoven,Dd,E,,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,TRUE
,Jurrien,Timber,nl,Ajax,Dc,Dd,,https://www.transfermarkt.com/jurrien-timber/profil/spieler/420243,TRUE
,Owen,Wijndal,nl,AZ Alkmaar,Ds,E,,https://www.transfermarkt.com/owen-wijndal/profil/spieler/339328,TRUE
,Frenkie,de Jong,nl,Barcelona,C,,,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,TRUE
,Ryan,Gravenberch,nl,Ajax,C,,,https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,TRUE
,Davy,Klaassen,nl,Ajax,C,T,,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,TRUE
,Teun,Koopmeiners,nl,AZ Alkmaar,M,C,,https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,TRUE
,Steven,Berghuis,nl,Feyenoord,A,,,https://www.transfermarkt.com/steven-berghuis/profil/spieler/129554,TRUE
,Luuk,de Jong,nl,Sevilla,Pc,,,https://www.transfermarkt.com/luuk-de-jong/profil/spieler/72522,TRUE
,Memphis,Depay,nl,Olympique Lyon,A,,,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,TRUE
,Cody,Gakpo,nl,PSV Eindhoven,A,,,https://www.transfermarkt.com/cody-gakpo/profil/spieler/434675,TRUE
,Donyell,Malen,nl,PSV Eindhoven,A,,,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,TRUE
,Quincy,Promes,nl,Sppartak Moscow,T,W,,https://www.transfermarkt.com/quincy-promes/profil/spieler/182381,TRUE
1098,Ezgjan,Alioski,mk,Leeds,Ds,E,,https://www.transfermarkt.com/ezgjan-alioski/profil/spieler/129604,TRUE
39,Eljif,Elmas,mk,Napoli,C,T,,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489,TRUE
268,Goran,Pandev,mk,Genoa,A,,,https://www.transfermarkt.com/goran-pandev/profil/spieler/12563,TRUE
1946,Darko,Churlinov,mk,Stuttgart,T,W,,https://www.transfermarkt.com/darko-churlinov/profil/spieler/386786,TRUE
,Stole,Dimitrievski,mk,Rayo Vallecano,Por,,,https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,TRUE
,Damjan,Siskovski,mk,Doxa Katokopias,Por,,,https://www.transfermarkt.com/damjan-siskovski/profil/spieler/193217,TRUE
,Risto,Jankov,mk,Rabotnicki,Por,,,https://www.transfermarkt.com/risto-jankov/profil/spieler/344958,TRUE
,Stefan,Ristovski,mk,Dinamo Zagreb,Dd,E,,https://www.transfermarkt.com/stefan-ristovski/profil/spieler/104466,TRUE
,Darko,Velkovski,mk,HNK Rijeka,Dc,,,https://www.transfermarkt.com/darko-velkovski/profil/spieler/191822,TRUE
,Visar,Musliu,mk,Fehervar,Dc,,,https://www.transfermarkt.com/visar-musliu/profil/spieler/207623,TRUE
,Egzon,Bejtulai,mk,Shkendija,Dc,,,https://www.transfermarkt.com/egzon-bejtulai/profil/spieler/204664,TRUE
,Kire,Ristevski,mk,Ujpest,Dc,,,https://www.transfermarkt.com/kire-ristevski/profil/spieler/80195,TRUE
,Gjoko,Zajkov,mk,RSC Charleroi,Dc,,,https://www.transfermarkt.com/gjoko-zajkov/profil/spieler/205849,TRUE
,Arijan,Ademi,mk,Dinamo Zagreb,M,,,https://www.transfermarkt.com/arijan-ademi/profil/spieler/71542,TRUE
,Boban,Nikolov,mk,Lecce,C,,,https://www.transfermarkt.com/boban-nikolov/profil/spieler/207625,TRUE
,Enis,Bardhi,mk,Levante,C,T,W,https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014,TRUE
,Stefan,Spirovski,mk,AEK,M,C,,https://www.transfermarkt.com/stefan-spirovski/profil/spieler/66266,TRUE
,Tihomir,Kostadinov,mk,Ruzomberok,T,,,https://www.transfermarkt.com/tihomir-kostadinov/profil/spieler/339510,TRUE
,Ferhan,Hasani,mk,Partizani,T,W,,https://www.transfermarkt.com/ferhan-hasani/profil/spieler/151582,TRUE
,Daniel,Avramovski,mk,Kayserispor,T,,,https://www.transfermarkt.com/daniel-avramovski/profil/spieler/193289,TRUE
,Marijan,Radeski,mk,Akademija Pandev,A,,,https://www.transfermarkt.com/marjan-radeski/profil/spieler/223169,TRUE
,Aleksandar,Trajkovski,mk,Mallorca,A,,,https://www.transfermarkt.com/aleksandar-trajkovski/profil/spieler/142920,TRUE
,Ivan,Trickovski,mk,AEK,Pc,,,https://www.transfermarkt.com/ivan-trickovski/profil/spieler/22753,TRUE
,Vlatko,Stojanovski,mk,Chambly,Pc,,,https://www.transfermarkt.com/vlatko-stojanovski/profil/spieler/345041,TRUE
,Milan,Ristovski,mk,Spartak Trnava,Pc,,,https://www.transfermarkt.com/milan-ristovski/profil/spieler/344968,TRUE
,Krste,Velkoski,mk,Sarajevo,A,,,https://www.transfermarkt.com/krste-velkoski/profil/spieler/25007,TRUE
784,Oleksandr,Zinchenko,ua,Manchester City,Ds,E,,https://www.transfermarkt.com/oleksandr-zinchenko/profil/spieler/203853,TRUE
984,Andriy,Yarmolenko,ua,West Ham,A,,,https://www.transfermarkt.com/andrii-yarmolenko/profil/spieler/69015,TRUE
217,Ruslan,Malinovskiy,ua,Atalanta,T,,,https://www.transfermarkt.com/ruslan-malinovskyi/profil/spieler/207877,TRUE
,George,Buschan,ua,Dynamo Kyiv,Por,,,https://www.transfermarkt.com/georgiy-bushchan/profil/spieler/206888,TRUE
,Andriy,Pyatov,ua,Shakhtar Donetsk,Por,,,https://www.transfermarkt.com/andriy-pyatov/profil/spieler/39996,TRUE
,Anatolii,Trubin,ua,Shakhtar Donetsk,Por,,,https://www.transfermarkt.com/anatoliy-trubin/profil/spieler/537844,TRUE
,Eduard,Sobol,ua,Brugge,Ds,E,,https://www.transfermarkt.com/eduard-sobol/profil/spieler/206717,TRUE
,Sergiy,Kryvtsov,ua,Shakhtar Donetsk,Dc,,,https://www.transfermarkt.com/sergiy-kryvtsov/profil/spieler/74089,TRUE
,Illia,Zabarnyi,ua,Dynamo Kyiv,Dc,,,https://www.transfermarkt.com/ilya-zabarnyi/profil/spieler/659089,TRUE
,Vitalii,Mykolenko,ua,Dynamo Kyiv,Dc,Ds,E,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,TRUE
,Oleksandr,Karavaev,ua,Dynamo Kyiv,Dd,E,,https://www.transfermarkt.com/oleksandr-karavaev/profil/spieler/59322,TRUE
,Mykola,Matviyenko,ua,Shakhtar Donetsk,Dc,Ds,,https://www.transfermarkt.com/mykola-matvienko/profil/spieler/289059,TRUE
,Oleksandr,Tymchyk,ua,Dynamo Kyiv,Dd,E,,https://www.transfermarkt.com/oleksandr-tymchyk/profil/spieler/287792,TRUE
,Denys,Popov,ua,Dynamo Kyiv,Dc,,,https://www.transfermarkt.com/denys-popov/profil/spieler/404841,TRUE
,Georgiy,Sudakov,ua,Shakhtar Donetsk,C,T,,https://www.transfermarkt.com/georgiy-sudakov/profil/spieler/623325,TRUE
,Serhiy,Sydorchuk,ua,Dynamo Kyiv,M,C,,https://www.transfermarkt.com/sergiy-sydorchuk/profil/spieler/124182,TRUE
,Taras,Stepanenko,ua,Shakhtar Donetsk,M,,,https://www.transfermarkt.com/taras-stepanenko/profil/spieler/59970,TRUE
,Mykola,Shaparenko,ua,Dynamo Kyiv,C,T,,https://www.transfermarkt.com/mykola-shaparenko/profil/spieler/368611,TRUE
,,Marlos,ua,Shakhtar Donetsk,W,,,https://www.transfermarkt.com/marlos/profil/spieler/68778,TRUE
,Yevhen,Makarenko,ua,Kortrijk,M,,,https://www.transfermarkt.com/yevgen-makarenko/profil/spieler/96455,TRUE
,Viktor,Tsygankov,ua,Dynamo Kyiv,W,,,https://www.transfermarkt.com/viktor-tsygankov/profil/spieler/264372,TRUE
,Roman,Bezus,ua,Gent,T,A,,https://www.transfermarkt.com/roman-bezus/profil/spieler/97567,TRUE
,Oleksandr,Zubkov,ua,Ferencvaros,W,,,https://www.transfermarkt.com/oleksandr-zubkov/profil/spieler/289075,TRUE
,Roman,Yaremchuk,ua,Gent,Pc,,,https://www.transfermarkt.com/roman-yaremchuk/profil/spieler/221958,TRUE
,Artem,Biesiedin,ua,Dynamo Kyiv,Pc,,,https://www.transfermarkt.com/artem-besedin/profil/spieler/305415,TRUE
,Artem,Dovbyk,ua,Dnipro-1,Pc,,,https://www.transfermarkt.com/artem-dovbyk/profil/spieler/343537,TRUE
1022,Lovre,Kalinic,hr,Aston Villa,Por,,,https://www.transfermarkt.com/lovre-kalinic/profil/spieler/46405,TRUE
669,Mateo,Kovacic,hr,Chelsea,C,,,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,TRUE
40,Mario,Pasalic,hr,Atalanta,C,T,,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,TRUE
164,Milan,Badelj,hr,Genoa,M,C,,https://www.transfermarkt.com/milan-badelj/profil/spieler/40633,TRUE
90,Marcelo,Brozovic,hr,Inter,C,,,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,TRUE
1364,Ivan,Perisic,hr,Inter,W,A,,https://www.transfermarkt.com/ivan-perisic/profil/spieler/42460,TRUE
172,Ante,Rebic,hr,Milan,A,,,https://www.transfermarkt.com/ante-rebic/profil/spieler/187587,TRUE
1808,Andrej,Kramaric,hr,Hoffenheim,Pc,,,https://www.transfermarkt.com/andrej-kramaric/profil/spieler/46580,TRUE
2024,Josip,Brekalo,hr,Wolfsburg,W,,,https://www.transfermarkt.com/josip-brekalo/profil/spieler/293169,TRUE
749,Dejan,Lovren,hr,Zenit,Dc,,,https://www.transfermarkt.com/dejan-lovren/profil/spieler/37838,TRUE
,Dominik,Livakovic,hr,Dinamo Zagreb,Por,,,https://www.transfermarkt.com/dominik-livakovic/profil/spieler/205927,TRUE
,Simon,Sluga,hr,Luton,Por,,,https://www.transfermarkt.com/simon-sluga/profil/spieler/188201,TRUE
,Borna,Barisic,hr,Rangers,Ds,E,,https://www.transfermarkt.com/borna-barisic/profil/spieler/39125,TRUE
,Domagoj,Bradaric,hr,LOSC Lille,Ds,E,,https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796,TRUE
,Domagoj,Vida,hr,Besiktas,Dc,,,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,TRUE
,Josko,Gvardiol,hr,Dinamo Zagreb,Dc,Ds,,https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959,TRUE
,Duje,Caleta-Car,hr,Marseille,Dc,,,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,TRUE
,Mile,Skoric,hr,NK Osijek,Dc,,,https://www.transfermarkt.com/mile-skoric/profil/spieler/71594,TRUE
,Sime,Vrsaljko,hr,Atletico Madrid,Dd,E,,https://www.transfermarkt.com/sime-vrsaljko/profil/spieler/76061,TRUE
,Josip,Juranovic,hr,Legia Warszawa,E,,,https://www.transfermarkt.com/josip-juranovic/profil/spieler/362977,TRUE
,Luka,Modric,hr,Real Madrid,C,,,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,TRUE
,Luka,Ivanusec,hr,Dinamo Zagreb,T,,,https://www.transfermarkt.com/luka-ivanusec/profil/spieler/387105,TRUE
,Mislav,Orsic,hr,Dinamo Zagreb,A,,,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150,TRUE
,Nikola,Vlasic,hr,CSKA Moscow,T,W,,https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200,TRUE
,Bruno,Petkovic,hr,Dinamo Zagreb,Pc,,,https://www.transfermarkt.com/bruno-petkovic/profil/spieler/256358,TRUE
,Ante,Budimir,hr,Osasuna,Pc,,,https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,TRUE
991,Tomas,Soucek,cz,West Ham,M,,,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,TRUE
1436,Vladimir,Coufal,cz,West Ham,Dd,E,,https://www.transfermarkt.com/vladimir-coufal/profil/spieler/157672,TRUE
645,Matej,Vydra,cz,Burnley,Pc,,,https://www.transfermarkt.com/matej-vydra/profil/spieler/101500,TRUE
1984,Jiri,Pavlenka,cz,Werder Bremen,Por,,,https://www.transfermarkt.com/jiri-pavlenka/profil/spieler/260053,TRUE
1766,Vladimir,Darida,cz,Hertha,C,,,https://www.transfermarkt.com/vladimir-darida/profil/spieler/179643,TRUE
1277,Patrick,Schick,cz,Bayer Leverkusen,Pc,,,https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,TRUE
1784,Pavel,Kaderabek,cz,Hoffenheim,Dd,Ds,E,https://www.transfermarkt.com/pavel-kaderabek/profil/spieler/143798,TRUE
448,Jakub,Jankto,cz,Sampdoria,C,W,,https://www.transfermarkt.com/jakub-jankto/profil/spieler/319160,TRUE
398,Antonin,Barak,cz,Verona,C,T,,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261,TRUE
280,Ales,Mateju,cz,Brescia,Dd,Ds,E,https://www.transfermarkt.com/ales-mateju/profil/spieler/242078,TRUE
,Tomas,Vaclik,cz,Sevilla,Por,,,https://www.transfermarkt.com/tomas-vaclik/profil/spieler/64000,TRUE
,Ales,Mandous,cz,Olomouc,Por,,,https://www.transfermarkt.com/ales-mandous/profil/spieler/240536,TRUE
,Ondrej,Celustka,cz,Sparta Praha,Dc,,,https://www.transfermarkt.com/ondrej-celustka/profil/spieler/70131,TRUE
,Tomas,Kalas,cz,Bristol City,Dc,,,https://www.transfermarkt.com/tomas-kalas/profil/spieler/148657,TRUE
,David,Zima,cz,Slavia Praha,Dc,,,https://www.transfermarkt.com/david-zima/profil/spieler/544149,TRUE
,Jan,Boril,cz,Slavia Praha,Ds,E,,https://www.transfermarkt.com/jan-boril/profil/spieler/129655,TRUE
,Jakub,Brabec,cz,Viktoria Plzen,Dc,,,https://www.transfermarkt.com/jakub-brabec/profil/spieler/112948,TRUE
,Lukas,Masopust,cz,Slavia Praha,E,,,https://www.transfermarkt.com/lukas-masopust/profil/spieler/234153,TRUE
,Alex,Kral,cz,Spartak Moskva,M,,,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,TRUE
,Tomas,Holes,cz,Slavia Praha,M,,,https://www.transfermarkt.com/tomas-holes/profil/spieler/216278,TRUE
,Michal,Sadilek,cz,PSV Eindhoven,C,,,https://www.transfermarkt.com/michal-sadilek/profil/spieler/321204,TRUE
,Petr,Sevcik,cz,Slavia Praha,C,T,,https://www.transfermarkt.com/petr-sevcik/profil/spieler/147555,TRUE
,Jakub,Pesek,cz,Liberec,W,A,,https://www.transfermarkt.com/jakub-pesek/profil/spieler/346840,TRUE
,Adam,Hlozek,cz,Sparta Praha,Pc,,,https://www.transfermarkt.com/adam-hlozek/profil/spieler/552057,TRUE
,Michael,Krmencik,cz,PAOK,Pc,,,https://www.transfermarkt.com/michael-krmencik/profil/spieler/178469,TRUE
,Tomas,Pekhart,cz,Legia,Pc,,,https://www.transfermarkt.com/tomas-pekhart/profil/spieler/38746,TRUE
1174,Sam,Johnstone,gb-eng,West Bromwich,Por,,,https://www.transfermarkt.com/sam-johnstone/profil/spieler/110864,TRUE
887,Dean,Henderson,gb-eng,Manchester United,Por,,,https://www.transfermarkt.com/dean-henderson/profil/spieler/258919,TRUE
816,Harry,Maguire,gb-eng,Manchester United,Dc,,,https://www.transfermarkt.com/harry-maguire/profil/spieler/177907,TRUE
801,Luke,Shaw,gb-eng,Manchester United,Ds,E,,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,TRUE
809,Marcus,Rashford,gb-eng,Manchester United,A,,,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,TRUE
697,Jordan,Pickford,gb-eng,Everton,Por,,,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,TRUE
709,Dominic,Calvert-Lewin,gb-eng,Everton,Pc,,,https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024,TRUE
753,Trent,Alexander-Arnold,gb-eng,Liverpool,Dd,E,,https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353,TRUE
758,Jordan,Henderson,gb-eng,Liverpool,M,C,,https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651,TRUE
666,Reece,James,gb-eng,Chelsea,Dd,E,,https://www.transfermarkt.com/reece-james/profil/spieler/472423,TRUE
724,Ben,Chilwell,gb-eng,Chelsea,Ds,E,,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,TRUE
673,Mason,Mount,gb-eng,Chelsea,T,,,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,TRUE
933,Harry,Kane,gb-eng,Tottenham,Pc,,,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,TRUE
983,Declan,Rice,gb-eng,West Ham,M,,,https://www.transfermarkt.com/declan-rice/profil/spieler/357662,TRUE
997,Conor,Coady,gb-eng,Wolverhampton,Dc,,,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,TRUE
542,Bukayo,Saka,gb-eng,Arsenal,E,W,,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,TRUE
561,Tyrone,Mings,gb-eng,Aston Villa,Dc,Ds,,https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677,TRUE
552,Jack,Grealish,gb-eng,Aston Villa,T,,,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460,TRUE
773,Kyle,Walker,gb-eng,Manchester City,Dd,E,,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,TRUE
774,John,Stones,gb-eng,Manchester City,Dc,,,https://www.transfermarkt.com/john-stones/profil/spieler/186590,TRUE
785,Phil,Foden,gb-eng,Manchester City,T,,,https://www.transfermarkt.com/phil-foden/profil/spieler/406635,TRUE
786,Raheem,Sterling,gb-eng,Manchester City,A,,,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,TRUE
1101,Kalvin,Phillips,gb-eng,Leeds,M,,,https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749,TRUE
1653,Jude,Bellingham,gb-eng,Borussia Dortmund,C,W,,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,TRUE
1648,Jadon,Sancho,gb-eng,Borussia Dortmund,A,,,https://www.transfermarkt.com/jadon-sancho/profil/spieler/401173,TRUE
,Kieran,Trippier,gb-eng,Atletico Madrid,Dd,E,,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810,TRUE
540,Kieran,Tierney,gb-sct,Arsenal,Dc,Ds,E,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716,TRUE
550,John,McGinn,gb-sct,Aston Villa,M,C,,https://www.transfermarkt.com/john-mcginn/profil/spieler/193116,TRUE
674,Billy,Gilmour,gb-sct,Chelsea,M,C,,https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744,TRUE
1091,Liam,Cooper,gb-sct,Leeds,Dc,,,https://www.transfermarkt.com/liam-cooper/profil/spieler/75067,TRUE
751,Andrew,Robertson,gb-sct,Liverpool,Ds,E,,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,TRUE
808,Scott,McTominay,gb-sct,Manchester United,M,C,,https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969,TRUE
589,Ryan,Fraser,gb-sct,Newcastle,W,,,https://www.transfermarkt.com/ryan-fraser/profil/spieler/146795,TRUE
879,John,Fleck,gb-sct,Sheffield United,C,T,,https://www.transfermarkt.com/john-fleck/profil/spieler/54383,TRUE
906,Stuart,Armstrong,gb-sct,Southampton,C,T,,https://www.transfermarkt.com/stuart-armstrong/profil/spieler/130765,TRUE
913,Che,Adams,gb-sct,Southampton,Pc,,,https://www.transfermarkt.com/che-adams/profil/spieler/346779,TRUE
854,Grant,Hanley,gb-sct,Norwich,Dc,,,https://www.transfermarkt.com/grant-hanley/profil/spieler/121385,TRUE
,Craig,Gordon,gb-sct,Heart of Midlothian,Por,,,https://www.transfermarkt.com/craig-gordon/profil/spieler/12589,TRUE
,David,Marshall,gb-sct,Derby,Por,,,https://www.transfermarkt.com/david-marshall/profil/spieler/9500,TRUE
,Jon,McLaughlin,gb-sct,Rangers,Por,,,https://www.transfermarkt.com/jon-mclaughlin/profil/spieler/92983,TRUE
,Jack,Hendry,gb-sct,Celtic,Dc,,,https://www.transfermarkt.com/jack-hendry/profil/spieler/363223,TRUE
,Scott,McKenna,gb-sct,Nottingham Forest,Dc,,,https://www.transfermarkt.com/scott-mckenna/profil/spieler/255906,TRUE
,Declan,Gallagher,gb-sct,Motherwell,Dc,,,https://www.transfermarkt.com/declan-gallagher/profil/spieler/107544,TRUE
,Stephen,O'Donnell,gb-sct,Motherwell,Dd,E,,https://www.transfermarkt.com/stephen-odonnell/profil/spieler/186337,TRUE
,Nathan,Patterson,gb-sct,Rangers,Dd,E,,https://www.transfermarkt.com/nathan-patterson/profil/spieler/424015,TRUE
,David,Turnbull,gb-sct,Celtic,C,T,,https://www.transfermarkt.com/david-turnbull/profil/spieler/345760,TRUE
,Callum,McGregor,gb-sct,Celtic,C,E,,https://www.transfermarkt.com/callum-mcgregor/profil/spieler/120977,TRUE
,Greg,Taylor,gb-sct,Celtic,Ds,E,,https://www.transfermarkt.com/greg-taylor/profil/spieler/362562,TRUE
